A	B	DA	DB	R	ID	PA	PB
13	20	0	30	0	179	1	1
8	20	0	30	1	179	1	1
7	20	0	30	1	179	1	1
10	20	0	60	0	179	1	1
12	20	0	21	1	179	1	1
9	20	0	60	1	180	1	1
9	20	0	180	0	180	1	1
11	20	0	60	1	180	1	1
7	20	0	180	0	180	1	1
2	20	0	21	1	180	1	1
3	20	0	21	1	180	1	1
5	20	0	21	1	180	1	1
7	20	0	365	0	180	1	1
13	20	0	21	1	180	1	1
8	20	0	365	0	180	1	1
14	20	0	14	1	180	1	1
12	20	0	30	0	180	1	1
1	20	0	14	1	180	1	1
2	20	0	14	1	180	1	1
16	20	0	180	0	180	1	1
4	20	0	21	1	180	1	1
9	20	0	90	0	180	1	1
11	20	0	30	0	180	1	1
1	20	0	7	1	180	1	1
15	20	0	90	0	180	1	1
6	20	0	30	1	180	1	1
5	20	0	30	1	180	1	1
7	20	0	30	1	180	1	1
9	20	0	60	0	180	1	1
8	20	0	60	0	180	1	1
9	20	0	30	1	180	1	1
8	20	0	30	1	180	1	1
10	20	0	30	1	180	1	1
10	20	0	60	0	180	1	1
12	20	0	30	0	180	1	1
11	20	0	30	1	180	1	1
13	20	0	30	1	180	1	1
11	20	0	60	0	180	1	1
7	20	0	60	0	180	1	1
14	20	0	30	0	180	1	1
9	20	0	60	0	180	1	1
5	10	0	60	1	181	1	1
4	10	0	365	0	181	1	1
6	10	0	60	1	181	1	1
6	10	0	90	1	181	1	1
1	10	0	30	1	181	1	1
1	10	0	60	1	181	1	1
5	10	0	30	1	181	1	1
6	10	0	365	0	181	1	1
6	10	0	21	1	181	1	1
7	10	0	365	0	181	1	1
6	10	0	14	1	181	1	1
5	10	0	180	1	181	1	1
5	10	0	365	0	181	1	1
4	10	0	180	1	181	1	1
6	10	0	180	0	181	1	1
4	10	0	365	0	181	1	1
6	10	0	90	1	181	1	1
3	10	0	365	0	181	1	1
7	10	0	180	1	181	1	1
8	10	0	365	0	181	1	1
6	10	0	365	0	181	1	1
4	10	0	90	1	181	1	1
5	10	0	90	1	181	1	1
5	10	0	180	0	181	1	1
3	10	0	180	1	181	1	1
4	10	0	180	1	181	1	1
5	10	0	60	1	181	1	1
7	10	0	0.0416666666666667	1	181	1	1
6	10	0	90	1	181	1	1
6	10	0	180	0	181	1	1
3	10	0	365	0	181	1	1
4	10	0	365	0	181	1	1
2	10	0	365	1	181	1	1
7	10	0	90	1	181	1	1
5	10	0	365	0	181	1	1
5	10	0	180	1	181	1	1
5	10	0	60	0	182	1	1
5	10	0	14	0	182	1	1
5	10	0	6	0	182	1	1
4	10	0	5	0	182	1	1
9	10	0	7	0	182	1	1
5	10	0	1	1	182	1	1
6	10	0	7	0	182	1	1
4	10	0	21	0	182	1	1
6	10	0	6	0	182	1	1
5	10	0	2	1	182	1	1
4	10	0	30	0	182	1	1
4	10	0	2	1	182	1	1
5	10	0	3	0	182	1	1
4	10	0	3	0	182	1	1
4	10	0	1	0	182	1	1
9	10	0	14	0	182	1	1
9	10	0	7	0	182	1	1
6	10	0	0.25	1	182	1	1
3	10	0	1	1	182	1	1
5	10	0	1	1	182	1	1
6	10	0	1	1	182	1	1
5	10	0	2	0	182	1	1
3	10	0	2	1	182	1	1
6	10	0	2	1	182	1	1
8	10	0	4	0	182	1	1
4	10	0	2	1	182	1	1
6	10	0	3	0	182	1	1
4	10	0	3	0	182	1	1
3	10	0	3	1	182	1	1
5	10	0	3	0	182	1	1
4	10	0	4	0	182	1	1
5	10	0	1	1	182	1	1
6	10	0	1	1	182	1	1
5	10	0	2	0	182	1	1
7	10	0	1	1	182	1	1
6	10	0	2	0	182	1	1
9	20	0	60	1	183	1	1
9	20	0	180	0	183	1	1
11	20	0	60	1	183	1	1
7	20	0	180	0	183	1	1
2	20	0	21	1	183	1	1
3	20	0	21	1	183	1	1
5	20	0	21	1	183	1	1
7	20	0	365	0	183	1	1
13	20	0	21	1	183	1	1
8	20	0	365	0	183	1	1
14	20	0	14	1	183	1	1
12	20	0	30	1	183	1	1
10	20	0	90	0	183	1	1
15	20	0	7	1	183	1	1
12	20	0	60	0	183	1	1
9	20	0	90	0	183	1	1
10	20	0	60	0	183	1	1
8	20	0	60	1	183	1	1
9	20	0	60	1	183	1	1
11	20	0	60	0	183	1	1
7	20	0	90	0	183	1	1
11	20	0	90	0	183	1	1
11	20	0	30	1	183	1	1
6	20	0	90	1	183	1	1
8	20	0	90	0	183	1	1
12	20	0	30	0	183	1	1
7	20	0	60	1	183	1	1
13	20	0	30	0	183	1	1
10	20	0	30	1	183	1	1
10	20	0	60	0	183	1	1
9	20	0	60	1	183	1	1
8	20	0	60	1	183	1	1
7	20	0	90	1	183	1	1
13	20	0	21	1	183	1	1
11	20	0	60	0	183	1	1
6	20	0	90	1	183	1	1
9	20	0	60	1	184	1	1
9	20	0	180	1	184	1	1
10	20	0	365	0	184	1	1
13	20	0	90	1	184	1	1
1	20	0	60	1	184	1	1
2	20	0	60	1	184	1	1
11	20	0	365	0	184	1	1
12	20	0	60	1	184	1	1
14	20	0	30	1	184	1	1
12	20	0	365	0	184	1	1
11	20	0	180	0	184	1	1
10	20	0	90	1	184	1	1
9	20	0	365	1	184	1	1
13	20	0	365	0	184	1	1
8	20	0	60	1	184	1	1
10	20	0	180	1	184	1	1
10	20	0	365	0	184	1	1
9	20	0	180	0	184	1	1
2	20	0	60	1	184	1	1
17	20	0	365	0	184	1	1
4	20	0	90	1	184	1	1
3	20	0	90	1	184	1	1
5	20	0	90	1	184	1	1
6	20	0	90	1	184	1	1
8	20	0	180	1	184	1	1
11	20	0	180	1	184	1	1
7	20	0	365	0	184	1	1
7	20	0	180	1	184	1	1
6	20	0	180	1	184	1	1
12	20	0	180	1	184	1	1
9	20	0	365	0	184	1	1
8	20	0	365	1	184	1	1
10	20	0	365	0	184	1	1
10	20	0	180	1	184	1	1
13	20	0	180	1	184	1	1
11	20	0	365	0	184	1	1
9	20	0	60	1	185	1	1
9	20	0	180	0	185	1	1
11	20	0	60	1	185	1	1
7	20	0	180	0	185	1	1
2	20	0	21	1	185	1	1
3	20	0	21	1	185	1	1
5	20	0	21	1	185	1	1
7	20	0	365	0	185	1	1
13	20	0	21	1	185	1	1
8	20	0	365	0	185	1	1
14	20	0	14	1	185	1	1
12	20	0	30	1	185	1	1
10	20	0	90	1	185	1	1
16	20	0	5	1	185	1	1
9	20	0	180	1	185	1	1
11	20	0	365	0	185	1	1
11	20	0	180	1	185	1	1
16	20	0	365	0	185	1	1
15	20	0	365	0	185	1	1
14	20	0	365	0	185	1	1
10	20	0	180	1	185	1	1
13	20	0	365	0	185	1	1
6	20	0	90	1	185	1	1
5	20	0	90	1	185	1	1
8	20	0	180	1	185	1	1
7	20	0	180	1	185	1	1
9	20	0	180	1	185	1	1
6	20	0	180	1	185	1	1
12	20	0	0.0416666666666667	1	185	1	1
11	20	0	180	1	185	1	1
12	20	0	180	1	185	1	1
9	20	0	365	0	185	1	1
8	20	0	365	0	185	1	1
10	20	0	180	1	185	1	1
13	20	0	180	1	185	1	1
10	20	0	365	0	185	1	1
9	20	0	60	1	186	1	1
9	20	0	180	1	186	1	1
10	20	0	365	0	186	1	1
13	20	0	90	1	186	1	1
1	20	0	60	1	186	1	1
2	20	0	60	1	186	1	1
11	20	0	365	0	186	1	1
12	20	0	60	1	186	1	1
14	20	0	30	1	186	1	1
12	20	0	365	0	186	1	1
11	20	0	180	1	186	1	1
9	20	0	365	1	186	1	1
13	20	0	365	0	186	1	1
14	20	0	60	0	186	1	1
3	20	0	60	1	186	1	1
2	20	0	90	1	186	1	1
3	20	0	90	1	186	1	1
10	20	0	180	1	186	1	1
11	20	0	365	1	186	1	1
17	20	0	365	0	186	1	1
4	20	0	90	1	186	1	1
4	20	0	60	1	186	1	1
6	20	0	30	1	186	1	1
8	20	0	365	0	186	1	1
6	20	0	180	1	186	1	1
10	20	0	0.0416666666666667	0	186	1	1
15	20	0	365	1	186	1	1
16	20	0	365	0	186	1	1
18	20	0	365	0	186	1	1
14	20	0	365	0	186	1	1
13	20	0	365	0	186	1	1
4	20	0	180	1	186	1	1
2	20	0	180	1	186	1	1
1	20	0	180	1	186	1	1
10	20	0	365	0	186	1	1
8	20	0	365	0	186	1	1
5	10	0	60	0	187	1	1
5	10	0	14	1	187	1	1
3	10	0	90	0	187	1	1
3	10	0	60	0	187	1	1
5	10	0	4	1	187	1	1
5	10	0	90	0	187	1	1
6	10	0	2	1	187	1	1
4	10	0	180	1	187	1	1
9	10	0	90	0	187	1	1
9	10	0	60	0	187	1	1
9	10	0	180	0	187	1	1
1	10	0	3	1	187	1	1
8	10	0	90	0	187	1	1
5	10	0	6	1	187	1	1
5	10	0	5	1	187	1	1
5	10	0	60	0	187	1	1
5	10	0	14	1	187	1	1
5	10	0	21	1	187	1	1
5	10	0	7	1	187	1	1
6	10	0	30	0	187	1	1
5	10	0	30	0	187	1	1
4	10	0	21	1	187	1	1
4	10	0	30	0	187	1	1
4	10	0	14	1	187	1	1
6	10	0	21	1	187	1	1
7	10	0	21	1	187	1	1
2	10	0	21	1	187	1	1
3	10	0	21	1	187	1	1
4	10	0	60	0	187	1	1
5	10	0	21	1	187	1	1
7	10	0	30	0	187	1	1
6	10	0	30	0	187	1	1
5	10	0	30	0	187	1	1
4	10	0	21	1	187	1	1
4	10	0	30	0	187	1	1
6	10	0	14	1	187	1	1
5	10	0	60	0	188	1	1
5	10	0	14	0	188	1	1
5	10	0	6	1	188	1	1
2	10	0	60	0	188	1	1
8	10	0	30	0	188	1	1
6	10	0	30	0	188	1	1
5	10	0	2	1	188	1	1
4	10	0	60	0	188	1	1
4	10	0	90	0	188	1	1
5	10	0	3	1	188	1	1
5	10	0	7	0	188	1	1
5	10	0	30	0	188	1	1
4	10	0	3	1	188	1	1
6	10	0	5	0	188	1	1
5	10	0	5	1	188	1	1
5	10	0	6	0	188	1	1
6	10	0	1	1	188	1	1
6	10	0	4	1	188	1	1
5	10	0	21	0	188	1	1
6	10	0	6	0	188	1	1
4	10	0	7	0	188	1	1
4	10	0	5	1	188	1	1
5	10	0	7	1	188	1	1
6	10	0	7	0	188	1	1
4	10	0	6	1	188	1	1
6	10	0	5	0	188	1	1
5	10	0	5	1	188	1	1
5	10	0	6	0	188	1	1
5	10	0	4	1	188	1	1
6	10	0	4	1	188	1	1
7	10	0	4	0	188	1	1
6	10	0	6	0	188	1	1
4	10	0	7	0	188	1	1
4	10	0	5	1	188	1	1
5	10	0	7	1	188	1	1
7	10	0	3	1	188	1	1
9	20	0	60	0	189	1	1
10	20	0	21	0	189	1	1
11	20	0	7	0	189	1	1
9	20	0	5	1	189	1	1
17	20	0	30	0	189	1	1
16	20	0	21	0	189	1	1
12	20	0	2	1	189	1	1
8	20	0	21	1	189	1	1
19	20	0	60	0	189	1	1
18	20	0	60	0	189	1	1
19	20	0	30	0	189	1	1
11	20	0	6	1	189	1	1
3	20	0	3	1	189	1	1
10	20	0	14	1	189	1	1
3	20	0	5	1	189	1	1
4	20	0	6	1	189	1	1
10	20	0	21	0	189	1	1
9	20	0	14	1	189	1	1
11	20	0	21	0	189	1	1
8	20	0	14	1	189	1	1
8	20	0	21	1	189	1	1
9	20	0	21	1	189	1	1
10	20	0	30	0	189	1	1
7	20	0	21	1	189	1	1
9	20	0	30	0	189	1	1
10	20	0	14	1	189	1	1
11	20	0	14	1	189	1	1
12	20	0	14	1	189	1	1
12	20	0	21	0	189	1	1
10	20	0	21	0	189	1	1
11	20	0	21	0	189	1	1
6	20	0	30	0	189	1	1
8	20	0	21	1	189	1	1
9	20	0	21	0	189	1	1
9	20	0	14	1	189	1	1
7	20	0	21	1	189	1	1
9	20	0	60	0	190	1	1
10	20	0	21	0	190	1	1
11	20	0	7	0	190	1	1
9	20	0	5	1	190	1	1
17	20	0	30	0	190	1	1
16	20	0	21	0	190	1	1
12	20	0	2	1	190	1	1
8	20	0	21	0	190	1	1
14	20	0	1	1	190	1	1
10	20	0	7	0	190	1	1
11	20	0	2	1	190	1	1
10	20	0	6	1	190	1	1
9	20	0	14	0	190	1	1
10	20	0	5	1	190	1	1
12	20	0	7	0	190	1	1
11	20	0	5	0	190	1	1
10	20	0	4	1	190	1	1
9	20	0	7	1	190	1	1
11	20	0	6	1	190	1	1
13	20	0	6	0	190	1	1
11	20	0	7	0	190	1	1
10	20	0	7	0	190	1	1
9	20	0	6	1	190	1	1
10	20	0	6	1	190	1	1
12	20	0	5	1	190	1	1
12	20	0	6	1	190	1	1
12	20	0	7	1	190	1	1
13	20	0	7	0	190	1	1
9	20	0	14	0	190	1	1
13	20	0	5	1	190	1	1
14	20	0	6	1	190	1	1
10	20	0	14	0	190	1	1
13	20	0	6	0	190	1	1
11	20	0	7	0	190	1	1
10	20	0	7	0	190	1	1
8	20	0	7	1	190	1	1
9	20	0	60	0	191	1	1
10	20	0	21	1	191	1	1
8	20	0	60	0	191	1	1
11	20	0	21	1	191	1	1
5	20	0	7	1	191	1	1
9	20	0	90	0	191	1	1
13	20	0	7	1	191	1	1
6	20	0	180	0	191	1	1
14	20	0	5	1	191	1	1
7	20	0	180	0	191	1	1
14	20	0	6	1	191	1	1
10	20	0	30	0	191	1	1
13	20	0	6	1	191	1	1
9	20	0	30	0	191	1	1
9	20	0	60	0	191	1	1
10	20	0	14	0	191	1	1
16	20	0	90	0	191	1	1
6	20	0	7	1	191	1	1
9	20	0	14	1	191	1	1
9	20	0	21	0	191	1	1
16	20	0	60	0	191	1	1
15	20	0	60	0	191	1	1
4	20	0	14	1	191	1	1
8	20	0	21	1	191	1	1
10	20	0	21	1	191	1	1
7	20	0	21	1	191	1	1
8	20	0	30	0	191	1	1
7	20	0	14	1	191	1	1
8	20	0	14	1	191	1	1
11	20	0	21	0	191	1	1
11	20	0	14	0	191	1	1
9	20	0	21	0	191	1	1
10	20	0	14	1	191	1	1
12	20	0	14	1	191	1	1
12	20	0	21	0	191	1	1
9	20	0	30	0	191	1	1
9	20	0	60	0	192	1	1
10	20	0	21	0	192	1	1
11	20	0	7	1	192	1	1
7	20	0	30	0	192	1	1
17	20	0	30	0	192	1	1
12	20	0	3	1	192	1	1
7	20	0	60	1	192	1	1
18	20	0	60	0	192	1	1
19	20	0	60	0	192	1	1
19	20	0	90	0	192	1	1
2	20	0	3	1	192	1	1
17	20	0	60	0	192	1	1
4	20	0	4	1	192	1	1
3	20	0	4	1	192	1	1
10	20	0	14	0	192	1	1
9	20	0	7	1	192	1	1
11	20	0	14	0	192	1	1
10	20	0	7	1	192	1	1
9	20	0	21	0	192	1	1
9	20	0	14	1	192	1	1
12	20	0	14	1	192	1	1
6	20	0	7	1	192	1	1
11	20	0	21	0	192	1	1
7	20	0	7	1	192	1	1
10	20	0	21	0	192	1	1
8	20	0	14	1	192	1	1
10	20	0	14	0	192	1	1
7	20	0	14	0	192	1	1
9	20	0	7	1	192	1	1
11	20	0	14	0	192	1	1
11	20	0	7	1	192	1	1
9	20	0	14	1	192	1	1
12	20	0	14	1	192	1	1
13	20	0	14	0	192	1	1
11	20	0	21	0	192	1	1
6	20	0	14	1	192	1	1
5	10	0	60	0	193	1	1
5	10	0	14	1	193	1	1
3	10	0	90	1	193	1	1
3	10	0	180	0	193	1	1
3	10	0	7	1	193	1	1
5	10	0	180	0	193	1	1
6	10	0	6	1	193	1	1
4	10	0	365	0	193	1	1
6	10	0	5	1	193	1	1
6	10	0	7	1	193	1	1
5	10	0	30	1	193	1	1
6	10	0	90	0	193	1	1
4	10	0	60	1	193	1	1
5	10	0	60	1	193	1	1
6	10	0	180	0	193	1	1
6	10	0	60	0	193	1	1
4	10	0	90	0	193	1	1
4	10	0	30	1	193	1	1
6	10	0	30	1	193	1	1
3	10	0	90	1	193	1	1
7	10	0	30	1	193	1	1
5	10	0	90	0	193	1	1
5	10	0	30	1	193	1	1
3	10	0	60	1	193	1	1
4	10	0	60	1	193	1	1
5	10	0	60	1	193	1	1
3	10	0	180	0	193	1	1
6	10	0	60	1	193	1	1
4	10	0	90	1	193	1	1
6	10	0	90	0	193	1	1
7	10	0	60	1	193	1	1
4	10	0	180	0	193	1	1
8	10	0	30	1	193	1	1
5	10	0	90	1	193	1	1
7	10	0	90	0	193	1	1
5	10	0	180	0	193	1	1
5	10	0	60	0	194	1	1
5	10	0	14	0	194	1	1
5	10	0	6	1	194	1	1
2	10	0	60	1	194	1	1
4	10	0	90	1	194	1	1
1	10	0	30	1	194	1	1
1	10	0	60	1	194	1	1
2	10	0	90	1	194	1	1
1	10	0	90	1	194	1	1
3	10	0	365	0	194	1	1
4	10	0	180	1	194	1	1
1	10	0	21	1	194	1	1
1	10	0	14	1	194	1	1
4	10	0	365	0	194	1	1
1	10	0	7	1	194	1	1
5	10	0	365	0	194	1	1
6	10	0	365	0	194	1	1
6	10	0	180	0	194	1	1
5	10	0	30	1	194	1	1
5	10	0	180	0	194	1	1
4	10	0	60	1	194	1	1
6	10	0	90	0	194	1	1
5	10	0	21	1	194	1	1
5	10	0	90	0	194	1	1
5	10	0	60	1	194	1	1
3	10	0	60	1	194	1	1
4	10	0	90	1	194	1	1
6	10	0	60	1	194	1	1
7	10	0	90	1	194	1	1
6	10	0	180	0	194	1	1
4	10	0	180	0	194	1	1
2	10	0	60	1	194	1	1
3	10	0	90	1	194	1	1
6	10	0	90	1	194	1	1
5	10	0	180	0	194	1	1
5	10	0	90	0	194	1	1
9	20	0	60	1	195	1	1
9	20	0	180	0	195	1	1
11	20	0	60	1	195	1	1
7	20	0	180	1	195	1	1
1	20	0	30	1	195	1	1
8	20	0	365	0	195	1	1
7	20	0	30	1	195	1	1
9	20	0	365	0	195	1	1
14	20	0	21	1	195	1	1
11	20	0	180	0	195	1	1
13	20	0	30	1	195	1	1
11	20	0	90	1	195	1	1
15	20	0	14	1	195	1	1
8	20	0	180	1	195	1	1
10	20	0	180	0	195	1	1
9	20	0	180	1	195	1	1
12	20	0	180	0	195	1	1
12	20	0	90	1	195	1	1
13	20	0	90	0	195	1	1
7	20	0	180	1	195	1	1
10	20	0	90	1	195	1	1
12	20	0	60	1	195	1	1
17	20	0	0.0416666666666667	1	195	1	1
11	20	0	90	1	195	1	1
6	20	0	365	0	195	1	1
8	20	0	180	1	195	1	1
10	20	0	180	0	195	1	1
9	20	0	180	1	195	1	1
5	20	0	365	1	195	1	1
12	20	0	90	1	195	1	1
13	20	0	90	1	195	1	1
11	20	0	180	1	195	1	1
14	20	0	90	1	195	1	1
7	20	0	365	1	195	1	1
12	20	0	180	0	195	1	1
8	20	0	365	1	195	1	1
9	20	0	60	1	196	1	1
9	20	0	180	0	196	1	1
11	20	0	60	1	196	1	1
7	20	0	180	1	196	1	1
1	20	0	30	1	196	1	1
8	20	0	365	0	196	1	1
7	20	0	30	1	196	1	1
9	20	0	365	0	196	1	1
14	20	0	21	1	196	1	1
11	20	0	180	0	196	1	1
13	20	0	30	1	196	1	1
11	20	0	90	1	196	1	1
15	20	0	14	1	196	1	1
8	20	0	180	1	196	1	1
10	20	0	180	0	196	1	1
9	20	0	180	0	196	1	1
12	20	0	90	1	196	1	1
8	20	0	365	0	196	1	1
7	20	0	180	1	196	1	1
13	20	0	60	1	196	1	1
10	20	0	90	1	196	1	1
12	20	0	60	1	196	1	1
17	20	0	0.0416666666666667	1	196	1	1
11	20	0	90	1	196	1	1
13	20	0	90	1	196	1	1
6	20	0	365	0	196	1	1
10	20	0	180	0	196	1	1
9	20	0	180	0	196	1	1
8	20	0	180	1	196	1	1
12	20	0	90	0	196	1	1
14	20	0	60	1	196	1	1
15	20	0	60	1	196	1	1
14	20	0	90	1	196	1	1
11	20	0	180	1	196	1	1
12	20	0	180	1	196	1	1
8	20	0	365	0	196	1	1
9	20	0	60	1	197	1	1
9	20	0	180	0	197	1	1
11	20	0	60	1	197	1	1
7	20	0	180	1	197	1	1
1	20	0	30	1	197	1	1
8	20	0	365	0	197	1	1
7	20	0	30	1	197	1	1
9	20	0	365	0	197	1	1
14	20	0	21	1	197	1	1
11	20	0	180	0	197	1	1
13	20	0	30	1	197	1	1
11	20	0	90	0	197	1	1
13	20	0	21	1	197	1	1
10	20	0	90	1	197	1	1
10	20	0	180	0	197	1	1
8	20	0	180	0	197	1	1
12	20	0	60	1	197	1	1
7	20	0	180	1	197	1	1
13	20	0	60	1	197	1	1
12	20	0	90	1	197	1	1
14	20	0	90	0	197	1	1
9	20	0	180	0	197	1	1
9	20	0	90	1	197	1	1
11	20	0	60	1	197	1	1
11	20	0	90	1	197	1	1
10	20	0	90	1	197	1	1
6	20	0	180	1	197	1	1
8	20	0	180	1	197	1	1
17	20	0	0.0416666666666667	1	197	1	1
13	20	0	90	1	197	1	1
10	20	0	180	1	197	1	1
11	20	0	180	1	197	1	1
14	20	0	90	1	197	1	1
9	20	0	180	1	197	1	1
12	20	0	180	1	197	1	1
13	20	0	180	1	197	1	1
9	20	0	60	1	198	1	1
9	20	0	180	1	198	1	1
10	20	0	365	0	198	1	1
13	20	0	90	1	198	1	1
1	20	0	60	1	198	1	1
2	20	0	60	1	198	1	1
11	20	0	365	0	198	1	1
12	20	0	60	1	198	1	1
14	20	0	30	1	198	1	1
12	20	0	365	0	198	1	1
11	20	0	180	1	198	1	1
9	20	0	365	0	198	1	1
13	20	0	60	1	198	1	1
8	20	0	365	0	198	1	1
10	20	0	365	0	198	1	1
10	20	0	180	0	198	1	1
11	20	0	90	1	198	1	1
13	20	0	180	0	198	1	1
9	20	0	180	1	198	1	1
7	20	0	365	1	198	1	1
6	20	0	365	1	198	1	1
8	20	0	180	1	198	1	1
12	20	0	90	1	198	1	1
17	20	0	0.0416666666666667	1	198	1	1
11	20	0	180	1	198	1	1
8	20	0	365	0	198	1	1
13	20	0	90	1	198	1	1
10	20	0	180	0	198	1	1
12	20	0	180	0	198	1	1
14	20	0	90	1	198	1	1
9	20	0	365	0	198	1	1
7	20	0	365	0	198	1	1
9	20	0	180	1	198	1	1
6	20	0	365	1	198	1	1
15	20	0	90	1	198	1	1
13	20	0	180	0	198	1	1
5	10	0	60	1	199	1	1
4	10	0	365	0	199	1	1
6	10	0	60	1	199	1	1
6	10	0	90	0	199	1	1
1	10	0	21	1	199	1	1
2	10	0	21	0	199	1	1
1	10	0	30	1	199	1	1
1	10	0	14	1	199	1	1
2	10	0	30	1	199	1	1
1	10	0	60	0	199	1	1
2	10	0	14	1	199	1	1
1	10	0	7	1	199	1	1
1	10	0	6	1	199	1	1
2	10	0	60	1	199	1	1
1	10	0	5	1	199	1	1
1	10	0	90	0	199	1	1
1	10	0	21	1	199	1	1
1	10	0	4	1	199	1	1
9	10	0	365	0	199	1	1
9	10	0	180	0	199	1	1
8	10	0	365	0	199	1	1
8	10	0	180	0	199	1	1
4	10	0	60	0	199	1	1
9	10	0	90	0	199	1	1
9	10	0	60	0	199	1	1
5	10	0	30	0	199	1	1
5	10	0	21	1	199	1	1
1	10	0	7	1	199	1	1
4	10	0	30	0	199	1	1
6	10	0	30	0	199	1	1
6	10	0	21	0	199	1	1
6	10	0	14	0	199	1	1
5	10	0	14	0	199	1	1
4	10	0	14	1	199	1	1
7	10	0	14	0	199	1	1
4	10	0	21	0	199	1	1
5	10	0	60	0	200	1	1
5	10	0	14	0	200	1	1
5	10	0	6	1	200	1	1
2	10	0	60	0	200	1	1
8	10	0	30	0	200	1	1
6	10	0	30	0	200	1	1
5	10	0	2	1	200	1	1
4	10	0	60	0	200	1	1
4	10	0	90	0	200	1	1
5	10	0	3	1	200	1	1
5	10	0	7	1	200	1	1
6	10	0	21	0	200	1	1
4	10	0	14	1	200	1	1
5	10	0	14	0	200	1	1
4	10	0	6	1	200	1	1
6	10	0	7	1	200	1	1
4	10	0	21	0	200	1	1
6	10	0	6	1	200	1	1
3	10	0	21	0	200	1	1
6	10	0	14	0	200	1	1
5	10	0	6	1	200	1	1
6	10	0	5	1	200	1	1
5	10	0	7	1	200	1	1
7	10	0	5	1	200	1	1
4	10	0	14	0	200	1	1
5	10	0	14	0	200	1	1
7	10	0	6	1	200	1	1
6	10	0	7	1	200	1	1
4	10	0	21	0	200	1	1
7	10	0	7	0	200	1	1
6	10	0	6	1	200	1	1
3	10	0	21	0	200	1	1
6	10	0	14	0	200	1	1
3	10	0	14	0	200	1	1
5	10	0	7	1	200	1	1
7	10	0	5	0	200	1	1
9	20	0	60	0	201	1	1
10	20	0	21	0	201	1	1
11	20	0	7	1	201	1	1
7	20	0	30	0	201	1	1
17	20	0	30	0	201	1	1
12	20	0	3	1	201	1	1
7	20	0	60	1	201	1	1
18	20	0	60	0	201	1	1
19	20	0	60	0	201	1	1
19	20	0	90	0	201	1	1
2	20	0	3	1	201	1	1
17	20	0	60	0	201	1	1
4	20	0	4	1	201	1	1
3	20	0	4	1	201	1	1
10	20	0	14	1	201	1	1
10	20	0	21	0	201	1	1
6	20	0	7	1	201	1	1
11	20	0	21	0	201	1	1
8	20	0	14	1	201	1	1
9	20	0	14	1	201	1	1
12	20	0	14	1	201	1	1
11	20	0	30	1	201	1	1
14	20	0	30	0	201	1	1
5	20	0	14	1	201	1	1
10	20	0	30	0	201	1	1
9	20	0	21	0	201	1	1
8	20	0	21	1	201	1	1
10	20	0	21	0	201	1	1
7	20	0	14	1	201	1	1
11	20	0	21	0	201	1	1
10	20	0	14	1	201	1	1
12	20	0	21	0	201	1	1
8	20	0	14	1	201	1	1
11	20	0	14	1	201	1	1
9	20	0	30	0	201	1	1
12	20	0	14	1	201	1	1
9	20	0	60	0	202	1	1
10	20	0	21	0	202	1	1
11	20	0	7	1	202	1	1
7	20	0	30	1	202	1	1
10	20	0	60	0	202	1	1
13	20	0	60	0	202	1	1
12	20	0	5	0	202	1	1
19	20	0	30	0	202	1	1
19	20	0	21	0	202	1	1
19	20	0	60	0	202	1	1
10	20	0	3	0	202	1	1
19	20	0	7	0	202	1	1
14	20	0	3	1	202	1	1
18	20	0	30	0	202	1	1
6	20	0	2	1	202	1	1
4	20	0	2	1	202	1	1
5	20	0	3	0	202	1	1
19	20	0	14	0	202	1	1
7	20	0	2	1	202	1	1
5	20	0	2	1	202	1	1
12	20	0	6	0	202	1	1
7	20	0	3	1	202	1	1
14	20	0	7	1	202	1	1
19	20	0	21	0	202	1	1
7	20	0	5	1	202	1	1
7	20	0	6	1	202	1	1
8	20	0	7	1	202	1	1
9	20	0	7	1	202	1	1
9	20	0	14	1	202	1	1
8	20	0	14	1	202	1	1
10	20	0	14	1	202	1	1
7	20	0	14	1	202	1	1
9	20	0	21	0	202	1	1
6	20	0	14	0	202	1	1
11	20	0	14	0	202	1	1
7	20	0	7	0	202	1	1
9	20	0	60	0	203	1	1
10	20	0	21	0	203	1	1
11	20	0	7	1	203	1	1
7	20	0	30	0	203	1	1
17	20	0	30	0	203	1	1
12	20	0	3	1	203	1	1
7	20	0	60	0	203	1	1
13	20	0	3	1	203	1	1
6	20	0	90	0	203	1	1
12	20	0	4	1	203	1	1
9	20	0	14	0	203	1	1
13	20	0	2	1	203	1	1
12	20	0	7	0	203	1	1
12	20	0	6	1	203	1	1
9	20	0	21	0	203	1	1
8	20	0	14	0	203	1	1
11	20	0	4	1	203	1	1
11	20	0	7	1	203	1	1
13	20	0	6	1	203	1	1
11	20	0	14	0	203	1	1
10	20	0	14	0	203	1	1
7	20	0	14	1	203	1	1
9	20	0	14	0	203	1	1
13	20	0	5	1	203	1	1
12	20	0	7	1	203	1	1
12	20	0	6	1	203	1	1
7	20	0	21	0	203	1	1
8	20	0	14	0	203	1	1
11	20	0	6	1	203	1	1
13	20	0	7	1	203	1	1
13	20	0	6	1	203	1	1
8	20	0	21	0	203	1	1
10	20	0	14	0	203	1	1
11	20	0	7	1	203	1	1
9	20	0	14	0	203	1	1
14	20	0	5	1	203	1	1
9	20	0	60	0	204	1	1
